"MIT","Biology","PhD (F15)","Rejected"," E-mail","15 Jan 2015","","","","","","A","15 Jan 2015","I'm a strong candidate, but tough luck. Congratulations to those who got interviews!"
"Roswell Park Cancer Institute","Cell And Molecular Biology","PhD (F15)","Other"," E-mail","15 Jan 2015","  3.51","163","157","3.50","","A","15 Jan 2015","Called ""recruitment weekend"" Feb 8-9th"
"Johns Hopkins-NIH GPP","Cell, Molecular, Developmental Biology & Biophysics","PhD (F15)","Interview"," E-mail","15 Jan 2015","  3.30","162","159","5.00","","A","15 Jan 2015","ell, Molecular, Developmental Biology & Biophysics"
"MIT","Biology","PhD (F15)","Rejected"," E-mail","15 Jan 2015","","","","","","A","15 Jan 2015",""
"MIT","Biology","PhD (F15)","Rejected"," E-mail","15 Jan 2015","","","","","","A","15 Jan 2015",""
"University Of Kansas","Ecology And Evolutionary Biology","PhD (F15)","Interview"," E-mail","15 Jan 2015","  3.44","165","155","5.00","","A","15 Jan 2015","Skyped POI prior to applying to program"
"MIT","Biology","PhD (F15)","Rejected"," E-mail","15 Jan 2015","","","","","","I","15 Jan 2015",""
"MIT","Biology","PhD (F15)","Rejected"," E-mail","15 Jan 2015","","","","","","I","15 Jan 2015","2 years lab exprience in my own institute, no intern, no pub"
"MIT","Biology","PhD (F15)","Rejected"," E-mail","15 Jan 2015","  3.60","163","164","4.00","","A","15 Jan 2015","Interviewed here last year but rejected after. I guess they decided I'm not a good fit for the program so straight-up rejected me this time :/"
"MIT","Biology","PhD (F15)","Rejected"," E-mail","15 Jan 2015","  3.44","170","170","4.00","90","I","15 Jan 2015","Not unexpected. 1 publication, 1 REU, 3.5 yrs research experience"
"MIT - Massachusetts Institute Of Technology","Biology","PhD (F15)","Rejected"," E-mail","15 Jan 2015","  3.55","157","163","4.00","670","I","15 Jan 2015","Preliminary master's GPA 3.45, Subject GRE Biochem 93%, 2+ years research experience, 2nd author publication in preperation, several scholarships over the years."
"MIT","Biology","PhD (F15)","Rejected"," E-mail","15 Jan 2015","","","","","","A","15 Jan 2015",""
"Massachusetts Institute Of Technology - MIT","Biology","PhD (F15)","Rejected"," E-mail","15 Jan 2015","  4.00","162","170","4.50","820","A","15 Jan 2015",""
"MIT","Biology","PhD (F15)","Rejected"," E-mail","15 Jan 2015","  3.45","160","166","3.50","","U","15 Jan 2015","Applied for the Molecular and Cellular Neuroscience (MCN) program."
"Indiana University Bloomington","Biology (Genome, Cell & Developmental Biology)","PhD (F15)","Rejected"," E-mail","15 Jan 2015","  3.75","159","153","4.00","","I","15 Jan 2015","My top choice, really sad."
"Arizona State University","Biology","PhD (F15)","Interview"," E-mail","15 Jan 2015","","","","","","U","15 Jan 2015",""
"Harvard","Chemical Biology","PhD (F15)","Interview"," E-mail","15 Jan 2015","","","","","","A","15 Jan 2015",""
"Harvard University","Organismic And Evolutionary Biology","PhD (F15)","Interview"," E-mail","15 Jan 2015","  3.60","162","162","5.50","","A","15 Jan 2015",""
"Johns Hopkins Graduate Partnership Program","Cell Molecular Developmental Biology And Biophysics","PhD (F15)","Interview"," E-mail","12 Jan 2015","","","","","","A","15 Jan 2015",""
"GSBS UT-Houston","Biology","PhD (F15)","Interview"," E-mail","12 Jan 2015","","","","","","A","15 Jan 2015",""
"Arizona State University","Biology","PhD (F15)","Interview"," E-mail","15 Jan 2015","","","","","","A","15 Jan 2015",""
"University Of California Berkeley","Computational Biology","PhD (F15)","Rejected"," E-mail","14 Jan 2015","","","","","","","14 Jan 2015",""
"UC Berkeley","Computational Biology","PhD (F15)","Rejected"," E-mail","14 Jan 2015","","","","","","U","14 Jan 2015",""
"Georgetown University","Tumor Biology","PhD (F15)","Interview"," E-mail","14 Jan 2015","  3.44","157","155","4.00","","","14 Jan 2015","3.5 years of research experience including a SURF program, 3 poster presentations

Interview days: Feb. 2nd, Feb. 9th, Feb. 23rd"
"UC Berkeley","Computational Biology","PhD (F15)","Rejected"," E-mail","14 Jan 2015","","","","","","A","14 Jan 2015",""
"CSHL","Biology","PhD (F15)","Rejected"," E-mail","14 Jan 2015","  3.93","163","161","4.00","","A","14 Jan 2015",""
"University Of Miami","Biology","PhD (F15)","Interview"," E-mail","11 Dec 2014","","","","","","","14 Jan 2015",""
"Cold Spring Harbor Laboratories","Biology","PhD (F15)","Rejected"," E-mail","14 Jan 2015","","","","","","A","14 Jan 2015",""
"University Of California Irvine","Mathematical And Computational Biology","PhD (F15)","Interview"," E-mail","13 Jan 2015","","","","","","A","14 Jan 2015","Very excited!"
"Dartmouth College","Molecular And Cell Biology","PhD (S15)","Interview"," E-mail","13 Jan 2015","","","","","","A","14 Jan 2015",""
"University Of California San Francisco","Chemistry & Chemical Biology","PhD (F15)","Interview"," E-mail","12 Jan 2015","  3.55","156","158","4.00","810","A","14 Jan 2015",""
"Princeton University","Ecology And Evolutionary Biology (EEB)","PhD (F15)","Rejected"," E-mail","14 Jan 2015"," ","157","162","3.50","","U","14 Jan 2015","Undergrad GPA 8.4/10, M.S. GPA 3.9. POI broke the news, no interview."
"University Of California, Irvine","Mathematical And Computational Biology","PhD (F15)","Interview"," E-mail","14 Jan 2015","","","","","","A","14 Jan 2015",""
"University Of California, Los Angeles (UCLA)","Biochemistry, Molecular And Structural Biology","PhD (F15)","Interview"," E-mail","14 Jan 2015","  3.74","168","158","3.50","","A","14 Jan 2015","Had given up hope when I missed the first wave of interview invites.."
"University Of Southern California (USC)","Computational Biology And Bioinformatics","PhD (F15)","Interview"," E-mail","13 Jan 2015","","","","","","A","13 Jan 2015",""
"MIT","Biology","PhD (F15)","Interview"," E-mail","13 Jan 2015","  3.93","163","161","4.00","","A","13 Jan 2015",""
"University Of Wisconsin-Madison","Cellular And Molecular Biology","PhD (F15)","Rejected"," E-mail","13 Jan 2015","","","","","","A","13 Jan 2015",""
"University Of Wisconsin-Madison","Cellular And Molecular Biology (CMB)","PhD (F15)","Rejected"," E-mail","13 Jan 2015","","","","","","A","13 Jan 2015","Generic rejection letter."
"Washington University In St Louis","Biology And Biomedical Science","PhD (F15)","Rejected"," E-mail","13 Jan 2015","","","","","","I","13 Jan 2015",""
"Princeton University","Molecular Biology","PhD (F15)","Interview"," E-mail","15 Dec 2014","","","","","","A","13 Jan 2015",""
"University Of San Francisco (UCSF)","Integrated Program In Quantitative Biology (iPQB)","PhD (F15)","Rejected"," E-mail","12 Jan 2015","","","","","","A","13 Jan 2015",":'("
"University Of Wisconsin-Madison","Cellular And Molecular Biology (CMB)","PhD (F15)","Other"," E-mail","12 Jan 2015","  3.74","74","92","93.00","91","A","13 Jan 2015","Given Direct Admit. 3+ years research experience"
"Dartmouth","Molecular And Cell Biology MCB","PhD (F15)","Interview"," E-mail","12 Jan 2015","","","","","","A","12 Jan 2015","February 5-7"
"UCSF","Chemistry And Chemical Biology","PhD (F15)","Rejected"," E-mail","12 Jan 2015","  3.92","164","156","4.50","","O","12 Jan 2015","American w/Dutch BSc and working on MSc. There goes my top choice :( 3 years research exp in 3 countries and internship in top 10 Pharma company."
"University Of Pennsylvania (UPenn)","Biology","PhD (F15)","Other"," E-mail","12 Jan 2015"," ","157","162","3.50","","U","12 Jan 2015","Skype interview. Undergrad GPA 8.4/10, M.S. GPA 3.9"
"University Of California, Berkeley (UCB)","Molecular & Cell Biology (MCB)","PhD (F15)","Rejected"," Website","12 Jan 2015","  3.55","157","163","4.00","670","I","12 Jan 2015","Preliminary master's GPA 3.45, Subject GRE Biochem 93%, 2+ years research experience, 2nd author publication in preperation, several scholarships over the years."
"MIT","Biology","PhD (F15)","Other"," Phone","12 Jan 2015","","","","","","A","12 Jan 2015","Called the admissions office. Indeed all interviews went out on Friday 01/09/15"
"Stanford","Developmental Biology","PhD (F15)","Interview"," E-mail","12 Jan 2015","","","","","","A","12 Jan 2015",""
"UC Berkeley","MCB (Molecular & Cell Biology)","PhD (F15)","Rejected"," Website","12 Jan 2015","","","","","","A","12 Jan 2015","Had to log in to graduate admissions to check application status."
"University Of California San Francisco (UCSF)","Integrative Program In Quantitative Biology (IPQB)","PhD (F15)","Interview"," E-mail","12 Jan 2015","","","","","","A","12 Jan 2015",""
"Johns Hopkins University","Chemistry Biology Interface","PhD (F15)","Interview"," E-mail","12 Jan 2015","  3.73","170","167","5.00","550","A","12 Jan 2015",""
"University Of Florida","Biology","PhD (F15)","Interview"," E-mail","9 Jan 2015","","","","","","A","12 Jan 2015","Email from department and directly from POI"
"UC Berkeley","Computational Biology","PhD (F15)","Rejected"," Phone","12 Jan 2015","","","","","","I","12 Jan 2015","Called, and the officer told me that I didn't made the shortlist for interview. Sad ;("
"UCSF","Chemistry And Chemical Biology","PhD (F15)","Rejected"," E-mail","12 Jan 2015","  3.94","155","161","4.00","","A","12 Jan 2015","2 yrs undergrad research, 1 summer fellowship, 5 presentations, 1 publication. Low GRE scores so not surprised."
"University Of California San Francisco (UCSF)","Integrative Program In Quantitative Biology (IPQB)","PhD (F15)","Interview"," Website","12 Jan 2015","  3.89","167","167","4.50","570","A","12 Jan 2015","No email from them, had to check website. 2 years undergrad research, 2 years industry research, great LORs (one wrote a special LOR for UCSF). SO EXCITED."
"UCSF","Chemistry And Chemical Biology","PhD (F15)","Rejected"," E-mail","12 Jan 2015","  3.86","163","170","3.00","880","U","12 Jan 2015","2 publications, 1 MS submitted. 2 years research."
"Rice University","Systems, Synthetic, And Physical Biology (SSPB)","PhD (F15)","Interview"," E-mail","9 Jan 2015","  3.28","162","168","4.00","","A","12 Jan 2015","MA GPA: 4.0, lots of research experience"
"Vanderbilt University","Biology","PhD (F15)","Interview"," E-mail","10 Jan 2015","  3.78","157","161","4.00","","I","11 Jan 2015","1.5 Years of research experience, 2 summer internships, TAed several courses, one poster presentation, no pubs."
"MIT - Massachusetts Institute Of Technology","Biology","PhD (F15)","Interview"," E-mail","9 Jan 2015","  3.79","166","162","4.00","700","O","11 Jan 2015","American with B.Sc. from German university. Subject GRE Biochem 97%, 1 summer project at Rockefeller University."
"Stanford University","Biosciences (Biology)","PhD (F15)","Interview"," E-mail","9 Jan 2015","  3.82","164","161","4.50","","A","11 Jan 2015",""
"UC San Francisco","Chemistry And Chemical Biology","PhD (F15)","Interview"," Website","9 Jan 2015","  3.96","159","163","4.00","87","A","11 Jan 2015",""
"University Of California, San Francisco (UCSF)","Integrative Program In Quantitative Biology (iPQB)","PhD (F15)","Interview"," Website","11 Jan 2015","  3.74","168","158","3.50","","A","11 Jan 2015","Check the website for updates; I received no notification (yet). Interviews are Feb 6th or 13th."
"UC San Francisco","Integrative Program In Quantitative Biology (iPQB), Biophysics","PhD (F15)","Interview"," Website","11 Jan 2015","  3.70","158","161","4.00","","A","11 Jan 2015","2 REUs"
"MIT","Biology","PhD (F15)","Interview"," E-mail","9 Jan 2015","","","","","","A","10 Jan 2015",""
"University Of Florida","Biology","PhD (F15)","Interview"," E-mail","9 Jan 2015","  3.80","163","163","4.50","","A","10 Jan 2015",""
"The Scripps Research Institute","Biology","PhD (F15)","Interview"," E-mail","9 Jan 2015","","","","","","A","10 Jan 2015","Invited to interview at both campuses"
"Emory","BCDB Biochemistry Cell And Developmental Biology","PhD (F15)","Rejected"," Other","9 Jan 2015","  3.20","161","157","4.50","","A","10 Jan 2015","Called to inquire about dates and was informed all interviews have been scheduled and rejections will be sent out next week. POI confirmed after I emailed and said I was on the cusp. 

MS in chemistry, 4.0, 3 pending pubs"
"Vanderbilt","Biology","PhD (F15)","Interview"," E-mail","10 Jan 2015","","","","","","A","10 Jan 2015",""
"Stanford University","Biosciences (Biology PhD)","PhD (F15)","Interview"," Phone","9 Jan 2015","","","","","","A","10 Jan 2015","phone call from PI of interest, followed by formal email a few minutes later. Email said there were over 500 applicants!"
"Stanford","Biosciences (Biology)","PhD (F15)","Interview"," E-mail","6 Jan 2015","  3.80","163","163","4.50","","A","10 Jan 2015",""
"Stanford University","Biosciences, Biology","PhD (F15)","Interview"," E-mail","9 Jan 2015","","","","","","A","10 Jan 2015",""
"Scripps Florida","Biology And Chemistry Graduate Program","PhD (F15)","Interview"," E-mail","10 Jan 2015","","","","","","A","10 Jan 2015","Opted to be considered for both La Jolla and Jupiter campuses, only offered interview at Jupiter location. Happy!"
"Stanford University","Biosciences (Biology)","PhD (F15)","Interview"," E-mail","9 Jan 2015","  3.74","169","168","5.00","","A","10 Jan 2015","Gahhh so excited!!!"
"The Scripps Research Institute( La Jolla)","Biology","PhD (F15)","Interview"," E-mail","8 Jan 2015","","","","","","I","9 Jan 2015",""
"University Of Utah","Molecular Biology","PhD (F15)","Interview"," Phone","16 Dec 2014","  3.34","167","164","4.50","","A","9 Jan 2015",""
"University Of California, Berkeley","Computational Biology","PhD (F15)","Interview"," E-mail","9 Jan 2015","","","","","","A","9 Jan 2015","!!!! so honored"
"Rice University","Biochemistry & Cell Biology","PhD (F15)","Interview"," E-mail","24 Dec 2014","","","","","","A","9 Jan 2015","Withdrew application, conflicted with other interview date"
"Yale","Biochemistry, Biophysics, And Structural Biology","PhD (F15)","Interview"," E-mail","20 Dec 2014","","","","","","A","9 Jan 2015",""
"Stanford","Chemical & Systems Biology (Biosciences)","PhD (F15)","Interview"," E-mail","9 Jan 2015","","","","","","A","9 Jan 2015",""
"Massachusetts Institute Of Technology (MIT)","Biology","PhD (F15)","Interview"," Website","9 Jan 2015","  3.70","167","165","5.50","","A","9 Jan 2015",""
"Stanford","Chemical & Systems Biology (Biosciences)","PhD (F15)","Interview"," E-mail","9 Jan 2015","  3.73","170","167","5.00","550","A","9 Jan 2015",""
"University Of Southern California (USC)","Molecular And Computational Biology","PhD (F15)","Interview"," E-mail","8 Jan 2015","","","","","","U","9 Jan 2015",""
"Georgetown University","Biochemistry And Molecular Biology","PhD (F15)","Interview"," E-mail","8 Jan 2015","","","","","","U","9 Jan 2015","Did my master's there."
